query,url,grade
windows server 2016,https://docs.microsoft.com/en-us/windows-server/get-started/system-requirements,7
windows server 2016,https://docs.microsoft.com/en-us/windows-server/identity/ad-ds/deploy/upgrade-domain-controllers,6
windows server 2016,https://docs.microsoft.com/en-us/windows-server/get-started/kmsclientkeys,5
windows server 2016,https://docs.microsoft.com/en-us/windows-server/virtualization/hyper-v/what-s-new-in-hyper-v-on-windows,4
windows server 2016,https://docs.microsoft.com/en-us/windows-server/get-started/installation-and-upgrade,3
windows server 2016,https://docs.microsoft.com/en-us/windows-server/networking/technologies/ipam/ipam-top,1
delete,https://docs.microsoft.com/en-us/sql/t-sql/statements/delete-transact-sql,9
delete,https://docs.microsoft.com/en-us/dynamics365/admin/delete-instance,6
delete,https://docs.microsoft.com/en-us/azure/storage/blobs/storage-blob-soft-delete,5
delete,https://docs.microsoft.com/en-us/powerapps/developer/common-data-service/webapi/update-delete-entities-using-web-api,3
delete,https://docs.microsoft.com/en-us/power-bi/service-delete,2
sql server,https://docs.microsoft.com/en-us/sql/ssms/download-sql-server-management-studio-ssms,10
sql server,https://docs.microsoft.com/en-us/sql/,9
sql server,https://docs.microsoft.com/en-us/sql/ssdt/download-sql-server-data-tools-ssdt,8
sql server,https://docs.microsoft.com/en-us/sql/linux/sql-server-linux-overview,7
sql server,https://docs.microsoft.com/en-us/sql/sql-server/,6
sql server,https://docs.microsoft.com/en-us/sql/database-engine/install-windows/install-sql-server,5
sql server,https://docs.microsoft.com/en-us/connectors/sql/,4
sql server,https://docs.microsoft.com/en-us/sql/ssms/release-notes-ssms,3
sql server,https://docs.microsoft.com/en-us/powerapps/maker/canvas-apps/connections/connection-azure-sqldatabase,2
sql server,https://docs.microsoft.com/en-us/sql/t-sql/data-types/data-type-conversion-database-engine,1
update,https://docs.microsoft.com/en-us/azure/aks/tutorial-kubernetes-app-update,10
update,https://docs.microsoft.com/en-us/sql/t-sql/queries/update-transact-sql,9
update,https://docs.microsoft.com/en-us/windows/deployment/update/update-compliance-get-started,8
update,https://docs.microsoft.com/en-us/deployedge/microsoft-edge-update-policies,7
update,https://docs.microsoft.com/en-us/dynamics365/fin-ops-core/dev-itpro/get-started/whats-new-platform-update-32,6
update,https://docs.microsoft.com/en-us/windows/release-information/windows-message-center,5
update,https://docs.microsoft.com/en-us/windows/deployment/update/windows-update-resources,4
update,https://docs.microsoft.com/en-us/powerapps/developer/model-driven-apps/clientapi/reference/xrm-webapi/updaterecord,3
update,https://docs.microsoft.com/en-us/officeupdates/update-history-office365-proplus-by-date,2
update,https://docs.microsoft.com/en-us/officeupdates/update-history-office-for-mac,1
how to repair a windows image,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/repair-a-windows-image,10
how to repair a windows image,https://docs.microsoft.com/en-us/powershell/module/dism/repair-windowsimage,9
how to repair a windows image,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/configure-a-windows-repair-source,8
how to repair a windows image,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/modify-an-image,7
how to repair a windows image,https://docs.microsoft.com/en-us/powershell/module/dism/save-windowsimage,6
how to repair a windows image,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/mount-and-modify-a-windows-image-using-dism,5
how to repair a windows image,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/winpe-intro,4
how to repair a windows image,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/dism-how-to-topics--deployment-image-servicing-and-management,3
how to repair a windows image,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/bcdboot-command-line-options-techref-di,2
how to repair a windows image,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/use-dism-in-windows-powershell-s14,1
concatenate,https://docs.microsoft.com/en-us/dotnet/api/microsoft.ml.transformextensionscatalog.concatenate,10
concatenate,https://docs.microsoft.com/en-us/dax/concatenate-function-dax,9
concatenate,https://docs.microsoft.com/en-us/powerapps/maker/canvas-apps/functions/function-concatenate,8
concatenate,https://docs.microsoft.com/en-us/dotnet/csharp/how-to/concatenate-multiple-strings,6
concatenate,https://docs.microsoft.com/en-us/dotnet/visual-basic/language-reference/operators/addition-operator,5
concatenate,https://docs.microsoft.com/en-us/sql/integration-services/expressions/concatenate-ssis-expression,3
concatenate,https://docs.microsoft.com/en-us/biztalk/core/technical-reference/cumulative-concatenate-functoid,2
concatenate,https://docs.microsoft.com/en-us/biztalk/core/technical-reference/string-concatenate-functoid,1
msgbox,https://docs.microsoft.com/en-us/office/vba/language/reference/user-interface-help/msgbox-function,10
msgbox,https://docs.microsoft.com/en-us/office/vba/language/reference/user-interface-help/msgbox-constants,9
msgbox,https://docs.microsoft.com/en-us/dotnet/api/microsoft.visualbasic.interaction.msgbox,8
msgbox,https://docs.microsoft.com/en-us/dotnet/framework/interop/msgbox-sample,7
msgbox,https://docs.microsoft.com/en-us/office/troubleshoot/access/force-new-line-msgbox-message,6
msgbox,https://docs.microsoft.com/en-us/dotnet/api/microsoft.visualbasic.msgboxstyle,5
msgbox,https://docs.microsoft.com/en-us/office/vba/language/concepts/getting-started/using-parentheses-in-code,2
msgbox,https://docs.microsoft.com/en-us/openspecs/microsoft_general_purpose_programming_languages/ms-vbal/ba0375ee-936a-482c-8a9f-e9fa4515d191,1
case,https://docs.microsoft.com/en-us/sql/t-sql/language-elements/case-transact-sql,10
case,https://docs.microsoft.com/en-us/azure/kusto/query/casefunction,9
case,https://docs.microsoft.com/en-us/dotnet/csharp/pattern-matching,8
case,https://docs.microsoft.com/en-us/dotnet/visual-basic/language-reference/statements/select-case-statement,6
case,https://docs.microsoft.com/en-us/intune/fundamentals/planning-guide-scenarios,4
case,https://docs.microsoft.com/en-us/typography/opentype/spec/features_ae,3
case,https://docs.microsoft.com/en-us/microsoft-365/compliance/ediscovery-cases,2
case,https://docs.microsoft.com/en-us/dotnet/csharp/language-reference/keywords/switch,1
select,https://docs.microsoft.com/en-us/dotnet/api/system.linq.enumerable.select,10
select,https://docs.microsoft.com/en-us/sql/t-sql/queries/select-transact-sql,9
select,https://docs.microsoft.com/en-us/azure/data-factory/data-flow-select,8
select,https://docs.microsoft.com/en-us/dotnet/csharp/language-reference/keywords/select-clause,7
select,https://docs.microsoft.com/en-us/dotnet/api/system.linq.queryable.select,6
select,https://docs.microsoft.com/en-us/graph/query-parameters,5
select,https://docs.microsoft.com/en-us/power-automate/data-operations,4
select,https://docs.microsoft.com/en-us/dotnet/api/system.windows.forms.control.select,3
select,https://docs.microsoft.com/en-us/powerquery-m/text-select,2
select,https://docs.microsoft.com/en-us/powershell/module/microsoft.powershell.utility/select-object,1
datetime,https://docs.microsoft.com/en-us/dotnet/api/system.datetime,10
datetime,https://docs.microsoft.com/en-us/sql/t-sql/data-types/datetime-transact-sql,9
datetime,https://docs.microsoft.com/en-us/dotnet/api/system.datetimeoffset.datetime,8
datetime,https://docs.microsoft.com/en-us/azure/kusto/query/scalar-data-types/datetime,7
datetime,https://docs.microsoft.com/en-us/powerquery-m/datetime-fixedlocalnow,6
datetime,https://docs.microsoft.com/en-us/powerquery-m/datetime-time,5
datetime,https://docs.microsoft.com/en-us/dotnet/standard/base-types/standard-date-and-time-format-strings,4
datetime,https://docs.microsoft.com/en-us/powerquery-m/datetime-date,3
datetime,https://docs.microsoft.com/en-us/powerquery-m/datetime-from,2
datetime,https://docs.microsoft.com/en-us/powerquery-m/datetime-totext,1
backup,https://docs.microsoft.com/en-us/azure/backup/,10
backup,https://docs.microsoft.com/en-us/sql/t-sql/statements/backup-transact-sql,9
backup,https://docs.microsoft.com/en-us/azure/virtual-machines/windows/backup-recovery,8
backup,https://docs.microsoft.com/en-us/azure/backup/backup-overview,7
backup,https://docs.microsoft.com/en-us/azure/active-directory/user-help/user-help-auth-app-backup-recovery,6
backup,https://docs.microsoft.com/en-us/powershell/module/azurerm.backup/,5
backup,https://docs.microsoft.com/en-us/azure/postgresql/concepts-backup,4
backup,https://docs.microsoft.com/en-us/iis/publish/using-web-deploy/web-deploy-automatic-backups,3
backup,https://docs.microsoft.com/en-us/configmgr/core/servers/manage/backup-and-recovery,2
backup,https://docs.microsoft.com/en-us/azure/backup/quick-backup-vm-portal,1
skype,https://docs.microsoft.com/en-us/skypeforbusiness/,10
skype,https://docs.microsoft.com/en-us/skypeforbusiness/set-up-your-network-for-skype-meeting-broadcast/enable-skype-meeting-broadcast,9
skype,https://docs.microsoft.com/en-us/microsoftteams/coexistence-chat-calls-presence,8
skype,https://docs.microsoft.com/en-us/skype-sdk/skypeuris/skypeuriapireference,7
skype,https://docs.microsoft.com/en-us/skypeforbusiness/whats-new,6
skype,https://docs.microsoft.com/en-us/powershell/module/skype/,5
skype,https://docs.microsoft.com/en-us/microsoftteams/migration-interop-guidance-for-teams-with-skype,4
skype,https://docs.microsoft.com/en-us/skypeforbusiness/skype-for-business-server-2015,3
skype,https://docs.microsoft.com/en-us/learn/certifications/exams/70-333,2
skype,https://docs.microsoft.com/en-us/skypeforbusiness/set-up-your-network-for-skype-meeting-broadcast/blocked-user-licenses-for-skype-meeting-broadcast,1
download,https://docs.microsoft.com/en-us/sql/ssms/download-sql-server-management-studio-ssms,10
download,https://docs.microsoft.com/en-us/sysinternals/downloads/autoruns,9
download,https://docs.microsoft.com/en-us/sysinternals/downloads/process-explorer,8
download,https://docs.microsoft.com/en-us/sql/ssdt/download-sql-server-data-tools-ssdt,7
download,https://docs.microsoft.com/en-us/windows/security/threat-protection/intelligence/safety-scanner-download,5
download,https://docs.microsoft.com/en-us/sysinternals/downloads/procmon,4
download,https://docs.microsoft.com/en-us/windows-hardware/get-started/adk-install,3
download,https://docs.microsoft.com/en-us/sql/connect/jdbc/download-microsoft-jdbc-driver-for-sql-server,2
download,https://docs.microsoft.com/en-us/sql/azure-data-studio/download-azure-data-studio,1
range,https://docs.microsoft.com/en-us/office/vba/api/excel.range(object),10
range,https://docs.microsoft.com/en-us/dotnet/api/system.range,9
range,https://docs.microsoft.com/en-us/dotnet/api/system.componentmodel.dataannotations.rangeattribute,8
range,https://docs.microsoft.com/en-us/windows-hardware/drivers/debugger/address-and-address-range-syntax,7
range,https://docs.microsoft.com/en-us/cpp/build/reference/range,6
range,https://docs.microsoft.com/en-us/powerquery-m/text-range,5
range,https://docs.microsoft.com/en-us/sharepoint/dev/general-development/fast-query-language-fql-syntax-reference,4
range,https://docs.microsoft.com/en-us/sql/t-sql/statements/create-partition-function-transact-sql,3
range,https://docs.microsoft.com/en-us/office/vba/api/excel.range.clearcomments,2
range,https://docs.microsoft.com/en-us/office/vba/api/word.range,1
export,https://docs.microsoft.com/en-us/appcenter/analytics/export,10
export,https://docs.microsoft.com/en-us/powershell/module/startlayout/export-startlayout,9
export,https://docs.microsoft.com/en-us/azure/azure-resource-manager/templates/export-template-portal,8
export,https://docs.microsoft.com/en-us/powershell/module/microsoft.powershell.utility/export-csv,7
export,https://docs.microsoft.com/en-us/powershell/module/skype/export-cslisconfiguration,6
export,https://docs.microsoft.com/en-us/powershell/module/configurationmanager/export-cmapplication,5
export,https://docs.microsoft.com/en-us/powershell/module/skype/export-csrgsconfiguration,4
export,https://docs.microsoft.com/en-us/azure/security-center/continuous-export,3
export,https://docs.microsoft.com/en-us/microsoft-365/compliance/exporting-data-ediscover20,2
export,https://docs.microsoft.com/en-us/iis/publish/using-web-deploy/export-a-package-through-iis-manager,1
flow,https://docs.microsoft.com/en-us/power-automate/,10
flow,https://docs.microsoft.com/en-us/power-automate/getting-started,9
flow,https://docs.microsoft.com/en-us/learn/paths/automate-process-power-automate/,8
flow,https://docs.microsoft.com/en-us/learn/modules/get-started-flows/,7
flow,https://docs.microsoft.com/en-us/ai-builder/use-in-flow-overview,6
flow,https://docs.microsoft.com/en-us/power-automate/get-started-logic-flow,5
flow,https://docs.microsoft.com/en-us/microsoft-365/security/office-365-security/mail-flow-insights-v2,4
flow,https://docs.microsoft.com/en-us/power-automate/create-team-flows,3
flow,https://docs.microsoft.com/en-us/power-automate/prevent-data-loss,2
flow,https://docs.microsoft.com/en-us/power-automate/introduction-to-button-flows,1
license,https://docs.microsoft.com/en-us/power-bi/service-admin-purchasing-power-bi-pro,10
license,https://docs.microsoft.com/en-us/ai-builder/administer-licensing,9
license,https://docs.microsoft.com/en-us/powerapps/maker/common-data-service/data-platform-entity-licenses,8
license,https://docs.microsoft.com/en-us/microsoftteams/teams-add-on-licensing/virtual-user,7
license,https://docs.microsoft.com/en-us/intune/fundamentals/licenses-assign,6
license,https://docs.microsoft.com/en-us/power-virtual-agents/requirements-licensing,5
license,https://docs.microsoft.com/en-us/dynamics365-release-plan/2020wave1/dynamics365-sales/license-enforcement-users-new-team-member-licenses,4
license,https://docs.microsoft.com/en-us/sysinternals/license-terms,3
license,https://docs.microsoft.com/en-us/nuget/reference/errors-and-warnings/nu5030,2
license,https://docs.microsoft.com/en-us/power-platform/admin/signup-question-and-answer,1
pdf,https://docs.microsoft.com/en-us/azure/information-protection/rms-client/protected-pdf-readers-windows,10
pdf,https://docs.microsoft.com/en-us/microsoft-365/compliance/sp-compatible-pdf-readers-for-irm,9
